JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2458622.443	14.862			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458622.444	15.223			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458624.39722	14.840	0.061		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 5 OBS	1	1.978	Z		14.778		OJ 287	BAA-VSS	STD	1			
2458624.39723	15.243	0.020		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 5 OBS	1	1.977	Z		15.139		OJ 287	BAA-VSS	STD	1			
2458624.40815	15.318	0.02		CV	ASJA		ensemble		UCAC4		0		Z				OJ 287	AAVSO	STD				
2458625.39027	14.432	0.006		I	GFDB		000-BBQ-029		X22747UV		0	1.718	Z	-10.062		2458625.38830	OJ 287	AAM	STD				
2458625.39669	14.897	0.003		R	GFDB		000-BBQ-029		X22747UV		0	1.792	Z	-10.700		2458625.39471	OJ 287	AAM	STD				
2458625.40253	15.232	0.007		V	GFDB		000-BBQ-029		X22747UV		0	1.866	Z	-10.271		2458625.40055	OJ 287	AAM	STD				
2458625.41117	15.711	0.062		B	GFDB		000-BBQ-029		X22747UV		0	1.991	Z	-9.448		2458625.40919	OJ 287	AAM	STD				
2458625.42117	15.238	0.02		CV	ASJA		Ensemble		UCAC4		0		Z				OJ 287	AAVSO	STD				
2458626.40397	15.182	0.055		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 9 OBS	1	2.159	Z		15.121		OJ 287	BAA-VSS	STD	1			
2458626.40475	14.834	0.042		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 9 OBS	1	2.172	Z		14.744		OJ 287	BAA-VSS	STD	1			
2458627.41504	15.150	0.018		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 9 OBS	1	2.415	Z		15.153		OJ 287	BAA-VSS	STD	1			
2458627.41584	14.769	0.017		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 9 OBS	1	2.432	Z		14.720		OJ 287	BAA-VSS	STD	1			
2458627.428629	14.977	0.128		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	1.895	Z		13.502		OJ 287	AAVSO	STD				
2458627.43420	15.188	0.02		CV	ASJA		ensemble		UCAC4		0		Z				OJ 287	AAVSO	STD				
2458628.36840	15.185	0.029		V	ATE		142	146	X16659HL		0	1.609	Z		14.601	2458628.36615	OJ 287	AAVSO	STD				
2458628.38603	15.175	0.039		V	DAM		146		X15649LOX		0		Z	14.632			OJ 287	AAVSO	STD				
2458628.70332	15.154	0.027		V	EEY		146	149	14362B	"30.5cm SCT, SBIG ST-2K, Schuler-V, 60sec X 5"	0	1.849	Z	14.560	14.882		OJ 287	AAVSO	STD				
2458629.373843	15.224	0.008		V	DAM		146		X15649LOX		0		Z	12.721			OJ 287	AAVSO	STD				
2458629.418	15.197			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458629.419	14.917			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458629.420	15.557			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458630.40062	15.134	0.059		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 3 OBS	1	2.284	Z		15.126		OJ 287	BAA-VSS	STD	1			
2458630.40146	14.833	0.025		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 3 OBS	1	2.300	Z		14.748		OJ 287	BAA-VSS	STD	1			
2458630.42120	15.196	0.02		CV	ASJA		Ensemble		UCAC4		0		Z				OJ 287	AAVSO	STD				
2458630.42262	15.159	0.015		V	CRAB		000-BBQ-029	CONTROL	X2267WY		0	2.754	Z	-12.968	14.604	2458630.42019	OJ 287	AAVSO	STD				
2458630.648	15.552			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458630.653	15.180			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458630.656	14.789			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458632.36535	15.082	0.031		V	ATE		141	146	X16659HL		0	1.689	Z		14.618	2458632.36274	OJ 287	AAVSO	STD				
2458632.39043	14.435	0.055		I	GFDB		000-BBQ-029		X22747UV		0	2.033	Z	-9.237		2458632.38782	OJ 287	AAM	STD				
2458632.39649	14.865	0.029		R	GFDB		000-BBQ-029		X22747UV		0	2.138	Z	-9.842		2458632.39388	OJ 287	AAM	STD				
2458632.40263	15.154	0.009		V	GFDB		000-BBQ-029		X22747UV		0	2.258	Z	-9.246		2458632.40002	OJ 287	AAM	STD				
2458632.70917	15.088	0.019		V	EEY		146	159	14362B	"30.5cm SCT, SBIG ST-2K, Schuler-V, 120sec X 3"	0	2.15	Z	14.560	15.793		OJ 287	AAVSO	STD				
2458633.34726	15.2314	0.0134		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.750	Z	-13.3472	14.6269	2458633.34457	OJ 287	AAVSO	STD				
2458633.36136	14.8140	0.0110		R	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.939	Z	-13.8461	14.3011	2458633.35867	OJ 287	AAVSO	STD				
2458633.37545	15.4532	0.0137		SG	NRNA		000-BBQ-029	CONTROL	X16263DI		0	2.185	Z	-13.0785	14.9113	2458633.37276	OJ 287	AAVSO	STD				
2458633.39178	14.400	0.041		I	GFDB		000-BBQ-029		X22747UV		0	1.984	Z	-10.068		2458633.38908	OJ 287	AAM	STD				
2458633.39463	14.398	0.041		I	GFDB		000-BBQ-029		X22747UV		0	2.029	Z	-10.098		2458633.39193	OJ 287	AAM	STD				
2458633.39761	14.856	0.033		R	GFDB		000-BBQ-029		X22747UV		0	2.079	Z	-10.771		2458633.39491	OJ 287	AAM	STD				
2458633.39859	15.0740	0.0125		SR	NRNA		000-BBQ-029	CONTROL	X16263DI		0	2.788	Z	-13.5945	14.5324	2458633.39589	OJ 287	AAVSO	STD				
2458633.40046	14.852	0.033		R	GFDB		000-BBQ-029		X22747UV		0	2.130	Z	-10.780		2458633.39776	OJ 287	AAM	STD				
2458633.40345	15.147	0.040		V	GFDB		000-BBQ-029		X22747UV		0	2.186	Z	-10.381		2458633.40075	OJ 287	AAM	STD				
2458633.40630	15.165	0.041		V	GFDB		000-BBQ-029		X22747UV		0	2.242	Z	-10.339		2458633.40360	OJ 287	AAM	STD				
2458634.39083	14.390	0.045		I	GFDB		000-BBQ-029		X22747UV		0	2.060	Z	-9.869		2458634.38805	OJ 287	AAM	STD				
2458634.39396	14.420	0.042		I	GFDB		000-BBQ-029		X22747UV		0	2.115	Z	-10.029		2458634.39118	OJ 287	AAM	STD				
2458634.39868	14.830	0.039		R	GFDB		000-BBQ-029		X22747UV		0	2.203	Z	-10.411		2458634.39590	OJ 287	AAM	STD				
2458634.40153	14.823	0.039		R	GFDB		000-BBQ-029		X22747UV		0	2.261	Z	-10.397		2458634.39875	OJ 287	AAM	STD				
2458634.40522	15.161	0.043		V	GFDB		000-BBQ-029		X22747UV		0	2.341	Z	-10.225		2458634.40244	OJ 287	AAM	STD				
2458634.40807	15.165	0.045		V	GFDB		000-BBQ-029		X22747UV		0	2.407	Z	-10.126		2458634.40529	OJ 287	AAM	STD				
2458635.381215	15.095	0.009		V	DAM		146		X15649LOX		0		Z	12.805			OJ 287	AAVSO	STD				
2458635.56743	15.030	0.009		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.656	Z	12.800	14.585		OJ 287	AAVSO	STD				
2458636.37494	15.092	0.017		V	SDI		000-BBQ-029	000-BBQ-017	X17142AJK	BRADFORD ROBOTIC TELESCOPE	0	1.562	Z	14.630	15.256		OJ 287	BAA-VSS	STD				
2458636.38158	14.226	0.037		I	GFDB		000-BBQ-0029		X22747UV		0	1.998	Z	-10.130		2458636.37863	OJ 287	AAM	STD				
2458636.38441	14.281	0.038		I	GFDB		000-BBQ-0029		X22747UV		0	2.044	Z	-10.112		2458636.38146	OJ 287	AAM	STD				
2458636.387269	15.054	0.009		V	DAM		146		X15649LOX		0		Z	12.918			OJ 287	AAVSO	STD				
2458636.38749	14.732	0.034		R	GFDB		000-BBQ-0029		X22747UV		0	2.097	Z	-10.590		2458636.38454	OJ 287	AAM	STD				
2458636.39033	14.734	0.034		R	GFDB		000-BBQ-0029		X22747UV		0	2.148	Z	-10.626		2458636.38738	OJ 287	AAM	STD				
2458636.39336	15.042	0.040		V	GFDB		000-BBQ-0029		X22747UV		0	2.206	Z	-10.294		2458636.39041	OJ 287	AAM	STD				
2458636.39620	15.021	0.039		V	GFDB		000-BBQ-0029		X22747UV		0	2.264	Z	-10.351		2458636.39325	OJ 287	AAM	STD				
2458636.412	15.051			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458636.413	14.650			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458636.413	15.491			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458642.380301	14.878	0.014		V	DAM		146		X15649LOX		0		Z	13.078			OJ 287	AAVSO	STD				
2458643.69422	14.760	0.022		V	EEY		146	159	14362B	"30.5cm SCT, ST-2K, Schuler-V, 60sec X 5"	0	2.53	Z	14.560	15.887		OJ 287	AAVSO	STD				
2458645.37912	14.769	0.016		V	CRAB		000-BBQ-029	CONTROL	X2267WY		0	2.672	Z	-12.503	14.616	2458645.37544	OJ 287	AAVSO	STD				
2458649.383	14.758			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458649.383	14.398			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458650.384433	14.935	0.017		V	DAM		146		X15649LOX		0		Z	13.387			OJ 287	AAVSO	STD				
2458651.37582	14.878	0.019		V	CRAB		000-BBQ-029	CONTROL	X2267WY		0	3.156	Z	-12.175	14.630	2458651.37170	OJ 287	AAVSO	STD				
2458653.37435	14.945	0.019		V	CRAB		000-BBQ-029	CONTROL	X2267WY		0	3.344	Z	-12.306	14.621	2458653.37009	OJ 287	AAVSO	STD				
2458753.665637	15.231	0.008		V	DAM		146		X15649LOX		0		Z	12.839			OJ 287	AAVSO	STD				
2458755.63515	15.312	0.008		V	DAM		146		X15649LOX		0		Z	13.075			OJ 287	AAVSO	STD				
2458757.62523	15.209	0.031		R	NRNA		000-029-BBQ	CONTROL	X16263DI		0	2.542	Z	-11.447	14.635	2458757.62207	OJ 287	AAVSO	STD				
2458757.62523	15.209	0.031		V	NRNA		000-029-BBQ	CONTROL	X16263DI		0	2.542	Z	-11.447	14.635	2458757.62207	OJ 287	AAVSO	STD				
2458757.65341	15.576	0.050		SG	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.956	Z	-10.359	14.941	2458757.65026	OJ 287	AAVSO	STD				
2458758.668	15.0			Vis.	PYG		S-4		251.02				Z				OJ 287	BAA-VSS	STD				
2458759.660	14.854			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458761.635336	15.172	0.006		V	DAM		146		X15649LOX		0		Z	12.879			OJ 287	AAVSO	STD				
2458761.71500	15.633			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458761.71700	14.754			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458762.707454	14.896	0.139		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	1.822	Z		13.713		OJ 287	AAVSO	STD				
2458765.63736	15.404	0.032		V	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.870	Z	-11.583	14.608	2458765.63490	OJ 287	AAVSO	STD				
2458765.64914	14.964	0.013		R	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.721	Z	-13.591	14.291	2458765.64668	OJ 287	AAVSO	STD				
2458765.66101	15.752	0.034		SG	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.599	Z	-11.371	14.911	2458765.65856	OJ 287	AAVSO	STD				
2458765.67286	15.212	0.013		SR	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.498	Z	-13.570	14.506	2458765.67041	OJ 287	AAVSO	STD				
2458765.68465	14.898	0.016		SI	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.414	Z	-13.053	14.410	2458765.68220	OJ 287	AAVSO	STD				
2458769.63333	15.1			CV	WKL	B			1071aobl		0		Z	14.9			OJ 287	BAV	STD				
2458769.641771	15.253	0.015		V	DAM		146		X15649LOX		0		Z	12.791			OJ 287	AAVSO	STD				
2458773.688	15.1			Vis.	PYG	U	S-5		251.02				Z				OJ 287	BAA-VSS	STD				
2458774.952	15.609			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458774.954	15.134			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458774.963	14.743			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458782.598981	15.047	0.007		V	DAM		146		X15649LOX		0		Z	12.962			OJ 287	AAVSO	STD				
2458783.609688	14.961	0.007		V	DAM		146		X15649LOX		0		Z	12.794			OJ 287	AAVSO	STD				
2458783.68933	14.913	0.064		V	GCO		ENSEMBLE	000-BBQ-043	7193UE	EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA'	0	1.165	Z		12.853		OJ 287	AAVSO	STD	0			
2458785.701	14.9			Vis.	PYG	U	S-3		251.02				Z				OJ 287	BAA-VSS	STD				
2458787.624641	14.521	0.164		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	2.080	Z		13.712		OJ 287	AAVSO	STD				
2458790.616528	14.950	0.180		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	2.078	Z		13.746		OJ 287	AAVSO	STD				
2458793.67200	15.307			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458793.69400	14.878			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458793.74500	14.507			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458794.69257	15.115	0.017		V	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.103	Z	-12.666	14.612	2458794.69294	OJ 287	AAVSO	STD				
2458796.625	15.1			Vis.	PYG	U	T-1		251.02				Z				OJ 287	BAA-VSS	STD				
2458797.718345	15.271	0.008		V	DAM		146		X15649LOX		0		Z	12.748			OJ 287	AAVSO	STD				
2458805.02000	15.893			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458805.02700	15.308			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458805.03500	14.901			R	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458808.75697	15.561	0.013		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.862	Z	12.800	14.604		OJ 287	AAVSO	STD				
2458809.776921	15.460	0.228		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	1.022	Z		13.711		OJ 287	AAVSO	STD				
2458811.504537	15.407	0.009		V	DAM		146		X15649LOX		0		Z	12.857			OJ 287	AAVSO	STD				
2458811.69900	16.031			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458811.70000	15.064			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458811.70100	15.395			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458813.778	15.302			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458814.624	15.044			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458814.770	15.435			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458816.651	15.347			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458816.653	14.978			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458816.653	15.867			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458817.552	15.3			Vis.	PYG	U	T-3		251.02				Z				OJ 287	BAA-VSS	STD				
2458817.719	15.235			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458817.719	14.916			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458817.720	15.674			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458818.558623	15.358	0.013		V	DAM		146		X15649LOX		0		Z	13.574			OJ 287	AAVSO	STD				
2458818.58100	15.691			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458818.58200	15.279			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458818.58300	14.931			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458818.869	15.803			B	PYG		4		FIORUCCI TOSTI & SMI	SRO=50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458818.875	15.318			V	PYG		4		FIORUCCI TOSTI & SMI	SRO=50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458818.881	14.929			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO=50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458819.580	15.412			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458819.581	14.981			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458819.582	16.042			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458819.978	15.870			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458819.987	15.362			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458819.994	14.976			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458820.594	15.931			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458820.596	15.005			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458820.597	15.294			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458820.6604	<14.1			Vis.	GZN		141		X16519KC				Z				OJ 287	AAVSO	STD				
2458820.885	15.866			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458820.892	15.366			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458820.897	15.001			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458821.608	15.379			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458821.609	14.982			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458821.610	15.808			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458821.6764	<14.1			Vis.	GZN		141		X16519KC				Z				OJ 287	AAVSO	STD				
2458822.7292	<14.1			Vis.	GZN		141		X16519KC				Z				OJ 287	AAVSO	STD				
2458822.91267	15.591	0.079		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.017	Z	12.800	14.597		OJ 287	AAVSO	STD				
2458823.923	16.109			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458823.931	15.613			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458823.937	15.303			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458825.640	16.328			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458825.642	15.374			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458825.64292	15.745	0.057		V	GCO		ENSEMBLE	000-BBQ-043	7193UE	EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA'	0	1.112	Z		12.863		OJ 287	AAVSO	STD	0			
2458825.643	15.734			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458826.55719	15.21			R	GFDB		000-BBQ-029		X22747UV		0		Z	14.37			OJ 287	AAM	STD				
2458826.56448	15.53			V	GFDB		000-BBQ-029		X22747UV		0		Z	14.63			OJ 287	AAM	STD				
2458826.57176	14.71			I	GFDB		000-BBQ-029		X22747UV		0		Z	14.13			OJ 287	AAM	STD				
2458826.57737	15.84			B	GFDB		000-BBQ-029		X22747UV		0		Z	15.17			OJ 287	AAM	STD				
2458826.617523	15.227	0.219		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OJ 287	1	1.154	Z		14.164		OJ 287	AAVSO	STD				
2458827.46070	15.484	0.068		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 30 OBS	1	2.242	Z		15.137		OJ 287	BAA-VSS	STD	1			
2458827.46144	15.081	0.066		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 30 OBS	1	2.229	Z		14.757		OJ 287	BAA-VSS	STD	1			
2458827.55900	15.382			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458827.96075	15.475	0.006		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.130	Z	12.800	14.598		OJ 287	AAVSO	STD				
2458828.718	15.999			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458828.719	15.017			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458828.720	15.290			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458828.78300	15.977			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458828.79500	15.369			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458828.80100	14.962			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458829.46078	15.081	0.039		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 27 OBS	1	2.135	Z		14.763		OJ 287	BAA-VSS	STD	1			
2458829.46153	15.562	0.047		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 27 OBS	1	2.123	Z		15.159		OJ 287	BAA-VSS	STD	1			
2458831.493	15.899			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458831.494	15.087			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458831.495	15.633			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458835.6444	<14.1			Vis.	GZN		141		X16519KC				Z				OJ 287	AAVSO	STD				
2458837.510	15.064			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458837.510	15.893			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458837.511	15.547			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458837.604	15.3			Vis.	PYG	U	W-1		251.02				Z				OJ 287	BAA-VSS	STD				
2458838.501	15.4			Vis.	PYG	U	W-2		251.02				Z				OJ 287	BAA-VSS	STD				
2458838.568	15.471			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458838.569	15.173			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458838.569	15.842			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458839.49940	15.3984	0.0159		V	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.319	Z	-13.1262	14.6386	2458839.50369	OJ 287	AAVSO	STD				
2458839.51118	14.9766	0.0140		R	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.264	Z	-13.4726	14.2986	2458839.51547	OJ 287	AAVSO	STD				
2458839.53098	15.6479	0.0164		SG	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.191	Z	-12.8825	14.9138	2458839.53527	OJ 287	AAVSO	STD				
2458839.54286	15.1793	0.0146		SR	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.158	Z	-13.3514	14.5062	2458839.54715	OJ 287	AAVSO	STD				
2458839.561	15.869			B	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458839.562	14.959			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458839.56275	14.9282	0.0174		SI	NRNA		000-029-BBQ	CONTROL	X16263DI		0	1.115	Z	-12.9430	14.4204	2458839.56704	OJ 287	AAVSO	STD				
2458839.563	15.302			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
